name,category,source,lat,lon,wikidata_qid,id
Andrade eventos - Salão de festas,topic_concert_venue,overture,-22.89064598083496,-43.47209548950195,,overture:Andrade eventos - Salão de festas:-22.89065:-43.47210
Salão Três corações,topic_concert_venue,overture,-22.89202117919922,-43.48876190185547,,overture:Salão Três corações:-22.89202:-43.48876
Condominio Paraiso Verde,landmark_and_historical_building,overture,-22.89424705505371,-43.470542907714844,,overture:Condominio Paraiso Verde:-22.89425:-43.47054
Condomínio Cantão,landmark_and_historical_building,overture,-22.89457893371582,-43.49663543701172,,overture:Condomínio Cantão:-22.89458:-43.49664
Casa de Festas Sonho Meu - Viegas,topic_concert_venue,overture,-22.894689559936523,-43.49289321899414,,overture:Casa de Festas Sonho Meu - Viegas:-22.89469:-43.49289
Condomínio Costa Do Sol - Viegas,landmark_and_historical_building,overture,-22.893604278564453,-43.49757766723633,,overture:Condomínio Costa Do Sol - Viegas:-22.89360:-43.49758
Condomínio Oiti,landmark_and_historical_building,overture,-22.893674850463867,-43.539329528808594,,overture:Condomínio Oiti:-22.89367:-43.53933
Toca do Minone,topic_concert_venue,overture,-22.894323348999023,-43.540531158447266,,overture:Toca do Minone:-22.89432:-43.54053
Condomínio Rio Tamisa,landmark_and_historical_building,overture,-22.89429473876953,-43.56163787841797,,overture:Condomínio Rio Tamisa:-22.89429:-43.56164
Sala Cultural Mestra Joana Cavalcante,topic_concert_venue,overture,-22.895103454589844,-43.57402038574219,,overture:Sala Cultural Mestra Joana Cavalcante:-22.89510:-43.57402
Johnny Bacana Produções,topic_concert_venue,overture,-22.893840789794922,-43.57174301147461,,overture:Johnny Bacana Produções:-22.89384:-43.57174
Condomínio Vivendas da Estrada do Campinho,landmark_and_historical_building,overture,-22.89340591430664,-43.5861701965332,,overture:Condomínio Vivendas da Estrada do Campinho:-22.89341:-43.58617
Murdock House,landmark_and_historical_building,overture,-22.892929077148438,-43.566917419433594,,overture:Murdock House:-22.89293:-43.56692
Casa Suíça de Nova Friburgo,history_museum,overture,-22.892805099487305,-43.536468505859375,,overture:Casa Suíça de Nova Friburgo:-22.89281:-43.53647
Segunda SEM Limite - Fuzzion CLUB,topic_concert_venue,overture,-22.892061233520508,-43.573974609375,,overture:Segunda SEM Limite - Fuzzion CLUB:-22.89206:-43.57397
Vinícius Lava Jato,topic_concert_venue,overture,-22.892160415649414,-43.58185577392578,,overture:Vinícius Lava Jato:-22.89216:-43.58186
Casa Cambaio,museum,overture,-22.892200469970703,-43.5838508605957,,overture:Casa Cambaio:-22.89220:-43.58385
Museu do Corpo de Fuzileiros Navais,history_museum,overture,-22.892683029174805,-43.6012077331543,,overture:Museu do Corpo de Fuzileiros Navais:-22.89268:-43.60121
"Espaço 42 - Festas, eventos, cultura e lazer",topic_concert_venue,overture,-22.89308738708496,-43.59754943847656,,"overture:Espaço 42 - Festas, eventos, cultura e lazer:-22.89309:-43.59755"
Condominio Zaragosa,landmark_and_historical_building,overture,-22.89259147644043,-43.64044189453125,,overture:Condominio Zaragosa:-22.89259:-43.64044
Espaço Verde Festas & Eventos- SANTA CRUZ,topic_concert_venue,overture,-22.892810821533203,-43.67416000366211,,overture:Espaço Verde Festas & Eventos- SANTA CRUZ:-22.89281:-43.67416
Conjunto 61,landmark_and_historical_building,overture,-22.894437789916992,-43.715816497802734,,overture:Conjunto 61:-22.89444:-43.71582
Condomínio toledo,landmark_and_historical_building,overture,-22.89333152770996,-43.64004898071289,,overture:Condomínio toledo:-22.89333:-43.64005
Salão de Festas Pimentinha,topic_concert_venue,overture,-22.895578384399414,-43.60560607910156,,overture:Salão de Festas Pimentinha:-22.89558:-43.60561
Espaço de Eventos Open House,topic_concert_venue,overture,-22.89606285095215,-43.60502624511719,,overture:Espaço de Eventos Open House:-22.89606:-43.60503
Residencial Águas do Alvorada,landmark_and_historical_building,overture,-22.89644432067871,-43.59999084472656,,overture:Residencial Águas do Alvorada:-22.89644:-43.59999
Edna Germana Corretora,landmark_and_historical_building,overture,-22.89641761779785,-43.604061126708984,,overture:Edna Germana Corretora:-22.89642:-43.60406
Condomínio Residencial das Acácias,landmark_and_historical_building,overture,-22.896570205688477,-43.606075286865234,,overture:Condomínio Residencial das Acácias:-22.89657:-43.60608
Condomínio Colina dos Coqueiros,landmark_and_historical_building,overture,-22.896581649780273,-43.611331939697266,,overture:Condomínio Colina dos Coqueiros:-22.89658:-43.61133
Casa do Jorge miguel,landmark_and_historical_building,overture,-22.89543342590332,-43.71506881713867,,overture:Casa do Jorge miguel:-22.89543:-43.71507
Recanto Das Palmeiras Santa Cruz Rj,topic_concert_venue,overture,-22.896608352661133,-43.67782974243164,,overture:Recanto Das Palmeiras Santa Cruz Rj:-22.89661:-43.67783
Condomínio Villaggio Ventura,landmark_and_historical_building,overture,-22.89818572998047,-43.67726516723633,,overture:Condomínio Villaggio Ventura:-22.89819:-43.67727
Condomínio Recanto Das Flores,landmark_and_historical_building,overture,-22.89808464050293,-43.68096160888672,,overture:Condomínio Recanto Das Flores:-22.89808:-43.68096
Companhia Siderúrgica do Atlântico,landmark_and_historical_building,overture,-22.898929595947266,-43.733333587646484,,overture:Companhia Siderúrgica do Atlântico:-22.89893:-43.73333
Condomínio Villagio Santa Cruz,landmark_and_historical_building,overture,-22.898611068725586,-43.67900466918945,,overture:Condomínio Villagio Santa Cruz:-22.89861:-43.67900
Condomínio Recanto da Colina,landmark_and_historical_building,overture,-22.898462295532227,-43.68109130859375,,overture:Condomínio Recanto da Colina:-22.89846:-43.68109
Condomínio Villaggio Novitá,landmark_and_historical_building,overture,-22.898387908935547,-43.678340911865234,,overture:Condomínio Villaggio Novitá:-22.89839:-43.67834
Condomínio Villaggio Verona,landmark_and_historical_building,overture,-22.898832321166992,-43.6759033203125,,overture:Condomínio Villaggio Verona:-22.89883:-43.67590
Condomínio Vale das Acácias,landmark_and_historical_building,overture,-22.89836311340332,-43.66127014160156,,overture:Condomínio Vale das Acácias:-22.89836:-43.66127
Residencial Vilas do Campo,landmark_and_historical_building,overture,-22.89748191833496,-43.59976577758789,,overture:Residencial Vilas do Campo:-22.89748:-43.59977
Condomínio Parque dos Eucaliptos,landmark_and_historical_building,overture,-22.899005889892578,-43.58536911010742,,overture:Condomínio Parque dos Eucaliptos:-22.89901:-43.58537
Residencial Vivendas De Inhoaíba,landmark_and_historical_building,overture,-22.898895263671875,-43.594425201416016,,overture:Residencial Vivendas De Inhoaíba:-22.89890:-43.59443
Condomínio Jardins Campo Grande,landmark_and_historical_building,overture,-22.89822769165039,-43.58613586425781,,overture:Condomínio Jardins Campo Grande:-22.89823:-43.58614
Bela Vida Campo Grande,landmark_and_historical_building,overture,-22.898948669433594,-43.574981689453125,,overture:Bela Vida Campo Grande:-22.89895:-43.57498
Centro Cultural Pedro II,cultural_center,overture,-22.898635864257812,-43.53797912597656,,overture:Centro Cultural Pedro II:-22.89864:-43.53798
Condominio Parque Dourado,landmark_and_historical_building,overture,-22.89847755432129,-43.5532112121582,,overture:Condominio Parque Dourado:-22.89848:-43.55321
Condomínio Corais,landmark_and_historical_building,overture,-22.898109436035156,-43.55590057373047,,overture:Condomínio Corais:-22.89811:-43.55590
Condomínio Residencial Bela Vida 3,landmark_and_historical_building,overture,-22.897459030151367,-43.57585525512695,,overture:Condomínio Residencial Bela Vida 3:-22.89746:-43.57586
Condomínio Morada do Campinho,landmark_and_historical_building,overture,-22.897886276245117,-43.57444763183594,,overture:Condomínio Morada do Campinho:-22.89789:-43.57445
Bairro Celina,topic_concert_venue,overture,-22.896005630493164,-43.59513473510742,,overture:Bairro Celina:-22.89601:-43.59513
Fazenda Atlântica,landmark_and_historical_building,overture,-22.895477294921875,-43.57758712768555,,overture:Fazenda Atlântica:-22.89548:-43.57759
Condomínio Rio Sena,landmark_and_historical_building,overture,-22.895694732666016,-43.56201934814453,,overture:Condomínio Rio Sena:-22.89569:-43.56202
Viver Mais Campo Grande,landmark_and_historical_building,overture,-22.895612716674805,-43.54952621459961,,overture:Viver Mais Campo Grande:-22.89561:-43.54953
Salão de Festas e Eventos - CTIR,topic_concert_venue,overture,-22.896240234375,-43.546485900878906,,overture:Salão de Festas e Eventos - CTIR:-22.89624:-43.54649
Espaço Família Feliz,topic_concert_venue,overture,-22.89591407775879,-43.49617004394531,,overture:Espaço Família Feliz:-22.89591:-43.49617
Condominio Mucuripe 800,landmark_and_historical_building,overture,-22.89586067199707,-43.48823165893555,,overture:Condominio Mucuripe 800:-22.89586:-43.48823
A CASA De Prata,topic_concert_venue,overture,-22.89580726623535,-43.472869873046875,,overture:A CASA De Prata:-22.89581:-43.47287
Trap House,cultural_center,overture,-22.896591186523438,-43.48428726196289,,overture:Trap House:-22.89659:-43.48429
Condomínio Capitão Trajano,landmark_and_historical_building,overture,-22.897573471069336,-43.48963928222656,,overture:Condomínio Capitão Trajano:-22.89757:-43.48964
Sitio das Palmeiras,topic_concert_venue,overture,-22.91840362548828,-43.43452072143555,,overture:Sitio das Palmeiras:-22.91840:-43.43452
Condomínio Bosque dos Sabiás,landmark_and_historical_building,overture,-22.929040908813477,-43.39940643310547,,overture:Condomínio Bosque dos Sabiás:-22.92904:-43.39941
Condomínio Residencial Remi,landmark_and_historical_building,overture,-22.927499771118164,-43.39406967163086,,overture:Condomínio Residencial Remi:-22.92750:-43.39407
Residencial Manuel Reis,landmark_and_historical_building,overture,-22.927318572998047,-43.3923454284668,,overture:Residencial Manuel Reis:-22.92732:-43.39235
Largo Do Remi,landmark_and_historical_building,overture,-22.92876434326172,-43.3928108215332,,overture:Largo Do Remi:-22.92876:-43.39281
Condomínio Vivendas do Mapuá,landmark_and_historical_building,overture,-22.928546905517578,-43.38551712036133,,overture:Condomínio Vivendas do Mapuá:-22.92855:-43.38552
Condominio Morada Dos Colibris,landmark_and_historical_building,overture,-22.927221298217773,-43.38539505004883,,overture:Condominio Morada Dos Colibris:-22.92722:-43.38540
Village Del Riposo,landmark_and_historical_building,overture,-22.927806854248047,-43.38386917114258,,overture:Village Del Riposo:-22.92781:-43.38387
Morada dos Colibris - JPA,landmark_and_historical_building,overture,-22.926977157592773,-43.388145446777344,,overture:Morada dos Colibris - JPA:-22.92698:-43.38815
Condomínio Vert Vita Bosque Residencial,landmark_and_historical_building,overture,-22.927644729614258,-43.39017868041992,,overture:Condomínio Vert Vita Bosque Residencial:-22.92764:-43.39018
Spazio Reserva Imperial,landmark_and_historical_building,overture,-22.92452049255371,-43.38975143432617,,overture:Spazio Reserva Imperial:-22.92452:-43.38975
Condomnio Residencial Alpes do Ipadu,landmark_and_historical_building,overture,-22.92478370666504,-43.39342498779297,,overture:Condomnio Residencial Alpes do Ipadu:-22.92478:-43.39342
Mirante do Rio Grande,landmark_and_historical_building,overture,-22.920230865478516,-43.398563385009766,,overture:Mirante do Rio Grande:-22.92023:-43.39856
Condomínio Paineiras,landmark_and_historical_building,overture,-22.91977310180664,-43.39470672607422,,overture:Condomínio Paineiras:-22.91977:-43.39471
Condomínio Gramado,landmark_and_historical_building,overture,-22.921518325805664,-43.38741683959961,,overture:Condomínio Gramado:-22.92152:-43.38742
Condomínio Vale do Sol,landmark_and_historical_building,overture,-22.920610427856445,-43.38493347167969,,overture:Condomínio Vale do Sol:-22.92061:-43.38493
Maraville  Rio Grande,landmark_and_historical_building,overture,-22.918594360351562,-43.38925552368164,,overture:Maraville  Rio Grande:-22.91859:-43.38926
Edifício Marlua,landmark_and_historical_building,overture,-22.91690444946289,-43.38300323486328,,overture:Edifício Marlua:-22.91690:-43.38300
Condomínio San Marino,landmark_and_historical_building,overture,-22.916719436645508,-43.38331604003906,,overture:Condomínio San Marino:-22.91672:-43.38332
Condomínio Morada dos Mananciais,landmark_and_historical_building,overture,-22.9156551361084,-43.39103317260742,,overture:Condomínio Morada dos Mananciais:-22.91566:-43.39103
Condomínio Moema,landmark_and_historical_building,overture,-22.915775299072266,-43.392337799072266,,overture:Condomínio Moema:-22.91578:-43.39234
Condominio Residencial Village Green,landmark_and_historical_building,overture,-22.916399002075195,-43.39372634887695,,overture:Condominio Residencial Village Green:-22.91640:-43.39373
Condominio do Edificio Solar dos Mananciais,landmark_and_historical_building,overture,-22.917367935180664,-43.39237594604492,,overture:Condominio do Edificio Solar dos Mananciais:-22.91737:-43.39238
EXATO  Estrada do Rio Grande Taquara,landmark_and_historical_building,overture,-22.91903305053711,-43.39349365234375,,overture:EXATO  Estrada do Rio Grande Taquara:-22.91903:-43.39349
Rampa de Voo Livre Pedra Bonita,topic_concert_venue,overture,-22.91670036315918,-43.40070343017578,,overture:Rampa de Voo Livre Pedra Bonita:-22.91670:-43.40070
Vila Matina,landmark_and_historical_building,overture,-22.916614532470703,-43.40372848510742,,overture:Vila Matina:-22.91661:-43.40373
Espaço Terraço,topic_concert_venue,overture,-22.91684341430664,-43.402870178222656,,overture:Espaço Terraço:-22.91684:-43.40287
"Rio Pequeno (vattendrag i Brasilien, Rio de Janeiro)",landmark_and_historical_building,overture,-22.91567039489746,-43.40953063964844,,"overture:Rio Pequeno (vattendrag i Brasilien, Rio de Janeiro):-22.91567:-43.40953"
Campão da Rio Grande,landmark_and_historical_building,overture,-22.917583465576172,-43.4034309387207,,overture:Campão da Rio Grande:-22.91758:-43.40343
Condomínio Rio Grande 4181,landmark_and_historical_building,overture,-22.920312881469727,-43.40742111206055,,overture:Condomínio Rio Grande 4181:-22.92031:-43.40742
Condominium Fazenda Passaredo,landmark_and_historical_building,overture,-22.92171859741211,-43.41337585449219,,overture:Condominium Fazenda Passaredo:-22.92172:-43.41338
Bosque da Fazenda Eventos RJ,topic_concert_venue,overture,-22.919233322143555,-43.41633605957031,,overture:Bosque da Fazenda Eventos RJ:-22.91923:-43.41634
Condomínio Fazenda Passaredo,landmark_and_historical_building,overture,-22.917917251586914,-43.41173553466797,,overture:Condomínio Fazenda Passaredo:-22.91792:-43.41174
Condomínio São Sebastião,landmark_and_historical_building,overture,-22.91747283935547,-43.41263961791992,,overture:Condomínio São Sebastião:-22.91747:-43.41264
Residencial Completo Jacarepaguá II,landmark_and_historical_building,overture,-22.916467666625977,-43.41407775878906,,overture:Residencial Completo Jacarepaguá II:-22.91647:-43.41408
Largo Da Capela 601,landmark_and_historical_building,overture,-22.916439056396484,-43.41497039794922,,overture:Largo Da Capela 601:-22.91644:-43.41497
Condomínio pomar do rio grande,landmark_and_historical_building,overture,-22.915447235107422,-43.41004180908203,,overture:Condomínio pomar do rio grande:-22.91545:-43.41004
Caminho do Vento,topic_concert_venue,overture,-22.91083335876465,-43.41504669189453,,overture:Caminho do Vento:-22.91083:-43.41505
Condomínio Completo Jacarepaguá I,landmark_and_historical_building,overture,-22.910680770874023,-43.41758346557617,,overture:Condomínio Completo Jacarepaguá I:-22.91068:-43.41758
Condominio Vale dos Teixeiras,landmark_and_historical_building,overture,-22.910051345825195,-43.4188346862793,,overture:Condominio Vale dos Teixeiras:-22.91005:-43.41883
Condomínio Village da Boiúna,landmark_and_historical_building,overture,-22.909711837768555,-43.41234588623047,,overture:Condomínio Village da Boiúna:-22.90971:-43.41235
Condomínio Floresta da Boiuna,landmark_and_historical_building,overture,-22.91379165649414,-43.406768798828125,,overture:Condomínio Floresta da Boiuna:-22.91379:-43.40677
Condomínio Vivendas do Sol,landmark_and_historical_building,overture,-22.913610458374023,-43.40509796142578,,overture:Condomínio Vivendas do Sol:-22.91361:-43.40510
Residencial Bosque Pedra da Boiúna,landmark_and_historical_building,overture,-22.914695739746094,-43.40203094482422,,overture:Residencial Bosque Pedra da Boiúna:-22.91470:-43.40203
Condomínio Bela Vista Jacarepaguá,landmark_and_historical_building,overture,-22.914339065551758,-43.402671813964844,,overture:Condomínio Bela Vista Jacarepaguá:-22.91434:-43.40267
Taquara,landmark_and_historical_building,overture,-22.915157318115234,-43.39909744262695,,overture:Taquara:-22.91516:-43.39910
Bosque da Boiúna,landmark_and_historical_building,overture,-22.914167404174805,-43.39582061767578,,overture:Bosque da Boiúna:-22.91417:-43.39582
Condominio Jacarepagua Residencias,landmark_and_historical_building,overture,-22.915489196777344,-43.38898468017578,,overture:Condominio Jacarepagua Residencias:-22.91549:-43.38898
Richmond Condomínio Resort,landmark_and_historical_building,overture,-22.91499900817871,-43.38877487182617,,overture:Richmond Condomínio Resort:-22.91500:-43.38877
Meringuava 1396,landmark_and_historical_building,overture,-22.91545295715332,-43.387901306152344,,overture:Meringuava 1396:-22.91545:-43.38790
Condomínio Spazio Rio Star,landmark_and_historical_building,overture,-22.915449142456055,-43.386138916015625,,overture:Condomínio Spazio Rio Star:-22.91545:-43.38614
Guess Residencial Taquara,landmark_and_historical_building,overture,-22.914844512939453,-43.3856201171875,,overture:Guess Residencial Taquara:-22.91484:-43.38562
Residencial Taquara,landmark_and_historical_building,overture,-22.913644790649414,-43.38307571411133,,overture:Residencial Taquara:-22.91364:-43.38308
Sítio Primavera,topic_concert_venue,overture,-22.913650512695312,-43.38206100463867,,overture:Sítio Primavera:-22.91365:-43.38206
Condominio Residencial Amores,landmark_and_historical_building,overture,-22.91303825378418,-43.388511657714844,,overture:Condominio Residencial Amores:-22.91304:-43.38851
Condomínio Pousadas do Engenho,landmark_and_historical_building,overture,-22.91204261779785,-43.38935089111328,,overture:Condomínio Pousadas do Engenho:-22.91204:-43.38935
Condomínio Bosque dos Eucaliptos,landmark_and_historical_building,overture,-22.910919189453125,-43.388160705566406,,overture:Condomínio Bosque dos Eucaliptos:-22.91092:-43.38816
Condomínio Carolina Nabuco Em Taquara Jacarepaguá,landmark_and_historical_building,overture,-22.910903930664062,-43.38721466064453,,overture:Condomínio Carolina Nabuco Em Taquara Jacarepaguá:-22.91090:-43.38721
Condomínio Terranossa,landmark_and_historical_building,overture,-22.91162109375,-43.383941650390625,,overture:Condomínio Terranossa:-22.91162:-43.38394
Residencial Jardins da Taquara,landmark_and_historical_building,overture,-22.909305572509766,-43.387001037597656,,overture:Residencial Jardins da Taquara:-22.90931:-43.38700
Condomínio Jardins da Taquara,landmark_and_historical_building,overture,-22.909486770629883,-43.38723373413086,,overture:Condomínio Jardins da Taquara:-22.90949:-43.38723
Residencial Mirante Bela Vista,landmark_and_historical_building,overture,-22.9102725982666,-43.38779067993164,,overture:Residencial Mirante Bela Vista:-22.91027:-43.38779
Cantinho de Paz!,landmark_and_historical_building,overture,-22.91100311279297,-43.3981819152832,,overture:Cantinho de Paz!:-22.91100:-43.39818
Condomínio Verde Ville -Taquara,landmark_and_historical_building,overture,-22.90785789489746,-43.38626480102539,,overture:Condomínio Verde Ville -Taquara:-22.90786:-43.38626
Condomínio Recanto das Hortênsias,landmark_and_historical_building,overture,-22.908369064331055,-43.38801574707031,,overture:Condomínio Recanto das Hortênsias:-22.90837:-43.38802
Morro da Caixa D'Água (berg),landmark_and_historical_building,overture,-22.902603149414062,-43.39375686645508,,overture:Morro da Caixa D'Água (berg):-22.90260:-43.39376
Casa de Festas Sol&Natureza,topic_concert_venue,overture,-22.907333374023438,-43.4090461730957,,overture:Casa de Festas Sol&Natureza:-22.90733:-43.40905
Gokano,landmark_and_historical_building,overture,-22.91425323486328,-43.42098617553711,,overture:Gokano:-22.91425:-43.42099
Pontal do Guity,topic_concert_venue,overture,-22.894777297973633,-43.45307540893555,,overture:Pontal do Guity:-22.89478:-43.45308
"Monte Do Barata , Realengo",topic_concert_venue,overture,-22.8953857421875,-43.44731140136719,,"overture:Monte Do Barata , Realengo:-22.89539:-43.44731"
Barata,landmark_and_historical_building,overture,-22.894737243652344,-43.44096374511719,,overture:Barata:-22.89474:-43.44096
Sítio do Toquinho,topic_concert_venue,overture,-22.898338317871094,-43.44551467895508,,overture:Sítio do Toquinho:-22.89834:-43.44551
Salão Skulashow,topic_concert_venue,overture,-22.893381118774414,-43.4345817565918,,overture:Salão Skulashow:-22.89338:-43.43458
Portão Lá de Casa 2025,topic_concert_venue,overture,-22.891830444335938,-43.43716049194336,,overture:Portão Lá de Casa 2025:-22.89183:-43.43716
Espaço de Eventos Alfa e Ômega,topic_concert_venue,overture,-22.89162254333496,-43.435997009277344,,overture:Espaço de Eventos Alfa e Ômega:-22.89162:-43.43600
"Morro dos Macacos (kulle i Brasilien, Rio de Janeiro, Rio de Janeiro, lat -22,89, long -43,43)",landmark_and_historical_building,overture,-22.893163681030273,-43.42504119873047,,"overture:Morro dos Macacos (kulle i Brasilien, Rio de Janeiro, Rio de Janeiro, lat -22,89, long -43,43):-22.89316:-43.42504"
Rua três corações,landmark_and_historical_building,overture,-22.890180587768555,-43.419986724853516,,overture:Rua três corações:-22.89018:-43.41999
PS Festas,topic_concert_venue,overture,-22.88861083984375,-43.438446044921875,,overture:PS Festas:-22.88861:-43.43845
Arena Padre Miguel,topic_concert_venue,overture,-22.887481689453125,-43.444583892822266,,overture:Arena Padre Miguel:-22.88748:-43.44458
Praça do Skate - 77,landmark_and_historical_building,overture,-22.889400482177734,-43.444480895996094,,overture:Praça do Skate - 77:-22.88940:-43.44448
Condomínio Fernandes,landmark_and_historical_building,overture,-22.890560150146484,-43.44329833984375,,overture:Condomínio Fernandes:-22.89056:-43.44330
Salão de Festas Neves,topic_concert_venue,overture,-22.893930435180664,-43.44200897216797,,overture:Salão de Festas Neves:-22.89393:-43.44201
Realengo,landmark_and_historical_building,overture,-22.89190101623535,-43.4443473815918,,overture:Realengo:-22.89190:-43.44435
Terapia para mulheres reais,topic_concert_venue,overture,-22.892173767089844,-43.4493522644043,,overture:Terapia para mulheres reais:-22.89217:-43.44935
Condominio do Conjunto Parque Residencial Realnego,landmark_and_historical_building,overture,-22.883102416992188,-43.44104766845703,,overture:Condominio do Conjunto Parque Residencial Realnego:-22.88310:-43.44105
Zona Oeste,topic_concert_venue,overture,-22.88369369506836,-43.438594818115234,,overture:Zona Oeste:-22.88369:-43.43859
Condomínio Limites,landmark_and_historical_building,overture,-22.883569717407227,-43.43861770629883,,overture:Condomínio Limites:-22.88357:-43.43862
Espaço Festas,topic_concert_venue,overture,-22.882883071899414,-43.44076156616211,,overture:Espaço Festas:-22.88288:-43.44076
Cindy Festas,topic_concert_venue,overture,-22.88036346435547,-43.44124984741211,,overture:Cindy Festas:-22.88036:-43.44125
Espaço Astral 10,topic_concert_venue,overture,-22.880971908569336,-43.442264556884766,,overture:Espaço Astral 10:-22.88097:-43.44226
Condomínio Recanto Verde,landmark_and_historical_building,overture,-22.88075065612793,-43.45124816894531,,overture:Condomínio Recanto Verde:-22.88075:-43.45125
Centro Cultural Zona Oeste,cultural_center,overture,-22.880123138427734,-43.45375442504883,,overture:Centro Cultural Zona Oeste:-22.88012:-43.45375
Espaço Castelle,topic_concert_venue,overture,-22.8796329498291,-43.44837188720703,,overture:Espaço Castelle:-22.87963:-43.44837
Centro de Convivência Padre Miguel,topic_concert_venue,overture,-22.87879180908203,-43.449275970458984,,overture:Centro de Convivência Padre Miguel:-22.87879:-43.44928
casaparisfestas,topic_concert_venue,overture,-22.87812042236328,-43.451438903808594,,overture:casaparisfestas:-22.87812:-43.45144
Espaço de Festa Brauna,topic_concert_venue,overture,-22.875585556030273,-43.4488410949707,,overture:Espaço de Festa Brauna:-22.87559:-43.44884
Seriguela Garden,topic_concert_venue,overture,-22.87652015686035,-43.45003128051758,,overture:Seriguela Garden:-22.87652:-43.45003
Casa De Festa Em Realengo,landmark_and_historical_building,overture,-22.875802993774414,-43.444976806640625,,overture:Casa De Festa Em Realengo:-22.87580:-43.44498
Espaço para eventos,topic_concert_venue,overture,-22.8756103515625,-43.44416046142578,,overture:Espaço para eventos:-22.87561:-43.44416
Casa Rio,landmark_and_historical_building,overture,-22.880260467529297,-43.44235610961914,,overture:Casa Rio:-22.88026:-43.44236
Cyndi L'espace Casa de Festas,topic_concert_venue,overture,-22.87982177734375,-43.44172668457031,,overture:Cyndi L'espace Casa de Festas:-22.87982:-43.44173
Espaço Imperial,topic_concert_venue,overture,-22.879230499267578,-43.43638610839844,,overture:Espaço Imperial:-22.87923:-43.43639
Condomínio Parque Real,landmark_and_historical_building,overture,-22.878643035888672,-43.431358337402344,,overture:Condomínio Parque Real:-22.87864:-43.43136
Microlins,cultural_center,overture,-22.8780574798584,-43.43398666381836,,overture:Microlins:-22.87806:-43.43399
Espaço Cultural Viaduto de Realengo,cultural_center,overture,-22.87558937072754,-43.42795181274414,,overture:Espaço Cultural Viaduto de Realengo:-22.87559:-43.42795
Espaço Cultural Arlindo Cruz,topic_concert_venue,overture,-22.874351501464844,-43.42841339111328,,overture:Espaço Cultural Arlindo Cruz:-22.87435:-43.42841
Espaço Velasco,topic_concert_venue,overture,-22.874183654785156,-43.428321838378906,,overture:Espaço Velasco:-22.87418:-43.42832
Eventos Lelê Carlos,topic_concert_venue,overture,-22.878036499023438,-43.42123794555664,,overture:Eventos Lelê Carlos:-22.87804:-43.42124
Sextas Intenções,topic_concert_venue,overture,-22.878023147583008,-43.42131042480469,,overture:Sextas Intenções:-22.87802:-43.42131
Bairro de Realengo,landmark_and_historical_building,overture,-22.880836486816406,-43.4375,,overture:Bairro de Realengo:-22.88084:-43.43750
"Cachoeira Anil,rj",landmark_and_historical_building,overture,-22.881404876708984,-43.43754959106445,,"overture:Cachoeira Anil,rj:-22.88140:-43.43755"
Condomínio Imperador,landmark_and_historical_building,overture,-22.882638931274414,-43.4370002746582,,overture:Condomínio Imperador:-22.88264:-43.43700
Minha cass,landmark_and_historical_building,overture,-22.884056091308594,-43.43049621582031,,overture:Minha cass:-22.88406:-43.43050
Edificio El Salvador,landmark_and_historical_building,overture,-22.88420867919922,-43.429840087890625,,overture:Edificio El Salvador:-22.88421:-43.42984
Samba Duro,topic_concert_venue,overture,-22.884830474853516,-43.43691635131836,,overture:Samba Duro:-22.88483:-43.43692
Quintal do Terreiro RJ,topic_concert_venue,overture,-22.884830474853516,-43.43691635131836,,overture:Quintal do Terreiro RJ:-22.88483:-43.43692
Rua Alfredo Bastos,landmark_and_historical_building,overture,-22.886621475219727,-43.427486419677734,,overture:Rua Alfredo Bastos:-22.88662:-43.42749
Realengo.,landmark_and_historical_building,overture,-22.886672973632812,-43.4248161315918,,overture:Realengo.:-22.88667:-43.42482
Black House,topic_concert_venue,overture,-22.88489532470703,-43.427391052246094,,overture:Black House:-22.88490:-43.42739
Mangueiral,landmark_and_historical_building,overture,-22.885042190551758,-43.42033004760742,,overture:Mangueiral:-22.88504:-43.42033
Condomínio Edifício Residencial Piraquara,landmark_and_historical_building,overture,-22.885087966918945,-43.41775131225586,,overture:Condomínio Edifício Residencial Piraquara:-22.88509:-43.41775
Casa da Vo Catarina,monument,overture,-22.886730194091797,-43.41343688964844,,overture:Casa da Vo Catarina:-22.88673:-43.41344
Salão de Festas PEGE,topic_concert_venue,overture,-22.88698959350586,-43.41367721557617,,overture:Salão de Festas PEGE:-22.88699:-43.41368
Condomínio Parque Residencial 31 de Julho,landmark_and_historical_building,overture,-22.88397789001465,-43.40519714355469,,overture:Condomínio Parque Residencial 31 de Julho:-22.88398:-43.40520
Vila Modelo,landmark_and_historical_building,overture,-22.882070541381836,-43.411563873291016,,overture:Vila Modelo:-22.88207:-43.41156
Salão Festas Sol Nascente,topic_concert_venue,overture,-22.88262939453125,-43.41670227050781,,overture:Salão Festas Sol Nascente:-22.88263:-43.41670
Areninha Cultural Gilberto Gil,cultural_center,overture,-22.878103256225586,-43.415794372558594,,overture:Areninha Cultural Gilberto Gil:-22.87810:-43.41579
Lona Cultural Gilberto Gil,cultural_center,overture,-22.87810707092285,-43.4157600402832,,overture:Lona Cultural Gilberto Gil:-22.87811:-43.41576
Léo Oliveira Corretor,landmark_and_historical_building,overture,-22.876789093017578,-43.41794204711914,,overture:Léo Oliveira Corretor:-22.87679:-43.41794
Espaço Magalhães,topic_concert_venue,overture,-22.873640060424805,-43.41537094116211,,overture:Espaço Magalhães:-22.87364:-43.41537
